comment_id,comment,related_comments,claim_id,claim,source
107037891,"Vetsinou to funguje tak ze Vas pruvodce je Torajan, ktery ma pristup. Oni smrt vidi jinak nez my a je to pro ne duvod k oslave neboztika. Na pohrbu ktereho jsme se zucastnili byli stovky lidi, vsichni byli velice pratelsti a brali nas spis jako hosty nez turisty. Jestli jim ten pruvodce neco da za to ze se muzete ucastnit to nevim, ale najmout si pruvodce na 3 dny nebylo vubec drahy. Uz si presne nepamatuji, je to 10 let. Nas rozhodne nikdo “nezkasiroval” stranou.","['No jde mi o to, jestli pro místní jsou turisté pořád taková atrakce, že je rádi poznají a při té příležitosti se pochlubí dědečkem ve skříni (jako Škopková se svojí echt jihočeskou veselkou), jnebo je to pro ně už jen vítaný přivýdělek a jsou si vědomi toho, že jejich zvyky jsou pro ostatní kultury dost bizarní a možná je udržují také z důvodu turismu. To je dost podstatná informace.', 'Proboha nepřepočítávejte vše na peníze ... První část dotazu je zajímavá ...', 'To tam vážně funguje takováhle pohřební turistika? Nebo to byla čirá náhoda? Stála účast na pohřbu něco?']",107138712_1,Torajani vidí smrt jako důvod k oslavě zesnulého.,"Čtenáři cestují: Krev zvířat a mrtví doma. Sulawesi nám ukázalo, co je smrt"
107035416,Pekny a trefny clanek. Osobne vyznavam tvrdy pristup jaky maji v Oregonu. Tedy extremni pokuty a postihy za znecistovani prirody a nerespektovani narizeni. Ve zminenem Oregonu treba pokuta za znecistovani az do $6250.,[],106960997_1,V Oregonu je pokuta za znečišťování až 6250 dolarů.,Hurá jedeme na hory! Nápor neohleduplných turistů ničí českou přírodu
107035517,Ze skamenelych kosti moc genetickeho materialu nevyskrabete.,['Trosku vetsi a chlupatejsi slon me nezajima. Ja chci Tyranosaura.'],106915152_1,Ze zkamenělých kostí nelze vyškrábat mnoho genetického materiálu.,"Americká univerzita hledá někoho, kdo by oživil mrtvé a zachránil svět"
107036386,"genetický materiál nebude až tak problém, existuje hodně zmrzlých mamutích pozustatků ...navíc genom mamuta je celkem dobře zdokumentovaný, před pár lety jsem dokonce četl studii že by mohl mládě mamuta odnosit slon.","['Ze skamenelych kosti moc genetickeho materialu nevyskrabete.', 'Trosku vetsi a chlupatejsi slon me nezajima. Ja chci Tyranosaura.']",106915584_1,Existuje hodně zmrzlých mamutích pozůstatků.,"Americká univerzita hledá někoho, kdo by oživil mrtvé a zachránil svět"
107035375,"genetický materiál nebude až tak problém, existuje hodně zmrzlých mamutích pozustatků ...navíc genom mamuta je celkem dobře zdokumentovaný, před pár lety jsem dokonce četl studii že by mohl mládě mamuta odnosit slon.","['Ze skamenelych kosti moc genetickeho materialu nevyskrabete.', 'Trosku vetsi a chlupatejsi slon me nezajima. Ja chci Tyranosaura.']",106915584_2,Genom mamuta je dobře zdokumentovaný.,"Americká univerzita hledá někoho, kdo by oživil mrtvé a zachránil svět"
107035618,"genetický materiál nebude až tak problém, existuje hodně zmrzlých mamutích pozustatků ...navíc genom mamuta je celkem dobře zdokumentovaný, před pár lety jsem dokonce četl studii že by mohl mládě mamuta odnosit slon.","['Ze skamenelych kosti moc genetickeho materialu nevyskrabete.', 'Trosku vetsi a chlupatejsi slon me nezajima. Ja chci Tyranosaura.']",106915584_2,"Existuje studie tvrdící, že by mladý mamut mohl být odnosit slon.","Americká univerzita hledá někoho, kdo by oživil mrtvé a zachránil svět"
107035862,A kde je zmínka o antivirotikách typu Isoprinosin a Ivermectin?,[],106930801_1,Isoprinosin je antivirotikum.,"Pneumoložka: Proti covidu pomůže aspirin, u rizikových lidí bamlanivimab"
107036869,A kde je zmínka o antivirotikách typu Isoprinosin a Ivermectin?,[],106930801_2,Ivermektin je antivirotikum.,"Pneumoložka: Proti covidu pomůže aspirin, u rizikových lidí bamlanivimab"
107035374,"Isoprinosine není antivirotikum - svým mechanismem účinku. I když se u viróz používá, to ano. Nicméně já jsem prodělala extrémně těžký COVID a myslím, že Isoprinosine mi byl spíše na škodu. Věřím, že může být užitečný u lehčích průběhů a spíše na začátku onemocnění.",['A kde je zmínka o antivirotikách typu Isoprinosin a Ivermectin?'],106938057_1,Isoprinosin není mechanismem účinku antivirotikum.,"Pneumoložka: Proti covidu pomůže aspirin, u rizikových lidí bamlanivimab"
107035588,"Isoprinosine posiluje imunitu, pokud máte těžký průběh tak je to způsobeno vesměs přehnanou imunitní reakcí a musíte naopak brát kortikoidy, které imunitní reakci zeslabí.Kámoš měl také velmi těžký průběh a po kortikoidech byl za pár dní celkem fit.","['Isoprinosine není antivirotikum - svým mechanismem účinku. I když se u viróz používá, to ano. Nicméně já jsem prodělala extrémně těžký COVID a myslím, že Isoprinosine mi byl spíše na škodu. Věřím, že může být užitečný u lehčích průběhů a spíše na začátku onemocnění.', 'A kde je zmínka o antivirotikách typu Isoprinosin a Ivermectin?']",106951380_1,Isoprinosin posiluje imunitu.,"Pneumoložka: Proti covidu pomůže aspirin, u rizikových lidí bamlanivimab"
107036415,"Isoprinosine posiluje imunitu, pokud máte těžký průběh tak je to způsobeno vesměs přehnanou imunitní reakcí a musíte naopak brát kortikoidy, které imunitní reakci zeslabí.Kámoš měl také velmi těžký průběh a po kortikoidech byl za pár dní celkem fit.","['Isoprinosine není antivirotikum - svým mechanismem účinku. I když se u viróz používá, to ano. Nicméně já jsem prodělala extrémně těžký COVID a myslím, že Isoprinosine mi byl spíše na škodu. Věřím, že může být užitečný u lehčích průběhů a spíše na začátku onemocnění.', 'A kde je zmínka o antivirotikách typu Isoprinosin a Ivermectin?']",106951380_2,Těžký průběh covidu je způsoben přehnanou imunitní reakcí.,"Pneumoložka: Proti covidu pomůže aspirin, u rizikových lidí bamlanivimab"
107037938,"Isoprinosine posiluje imunitu, pokud máte těžký průběh tak je to způsobeno vesměs přehnanou imunitní reakcí a musíte naopak brát kortikoidy, které imunitní reakci zeslabí.Kámoš měl také velmi těžký průběh a po kortikoidech byl za pár dní celkem fit.","['Isoprinosine není antivirotikum - svým mechanismem účinku. I když se u viróz používá, to ano. Nicméně já jsem prodělala extrémně těžký COVID a myslím, že Isoprinosine mi byl spíše na škodu. Věřím, že může být užitečný u lehčích průběhů a spíše na začátku onemocnění.', 'A kde je zmínka o antivirotikách typu Isoprinosin a Ivermectin?']",106951380_2,Při těžkém průběhu covidu je třeba brát kortikoidy.,"Pneumoložka: Proti covidu pomůže aspirin, u rizikových lidí bamlanivimab"
107039519,"BTW: většina obětí Španělské chřipky zahynula právě na extrémně silnou reakci imunitního systému. Kdyby tehdy lidstvo znalo kortikoidy a byly dostupné, tak by oběti Španělské chřipky byly výrazně nižší.","['Isoprinosine posiluje imunitu, pokud máte těžký průběh tak je to způsobeno vesměs přehnanou imunitní reakcí a musíte naopak brát kortikoidy, které imunitní reakci zeslabí.Kámoš měl také velmi těžký průběh a po kortikoidech byl za pár dní celkem fit.', 'Isoprinosine není antivirotikum - svým mechanismem účinku. I když se u viróz používá, to ano. Nicméně já jsem prodělala extrémně těžký COVID a myslím, že Isoprinosine mi byl spíše na škodu. Věřím, že může být užitečný u lehčích průběhů a spíše na začátku onemocnění.', 'A kde je zmínka o antivirotikách typu Isoprinosin a Ivermectin?']",106951511_1,Většina obětí španělské chřipky zahynula na extrémně silnou reakci imunitního systému.,"Pneumoložka: Proti covidu pomůže aspirin, u rizikových lidí bamlanivimab"
107039984,"BTW: většina obětí Španělské chřipky zahynula právě na extrémně silnou reakci imunitního systému. Kdyby tehdy lidstvo znalo kortikoidy a byly dostupné, tak by oběti Španělské chřipky byly výrazně nižší.","['Isoprinosine posiluje imunitu, pokud máte těžký průběh tak je to způsobeno vesměs přehnanou imunitní reakcí a musíte naopak brát kortikoidy, které imunitní reakci zeslabí.Kámoš měl také velmi těžký průběh a po kortikoidech byl za pár dní celkem fit.', 'Isoprinosine není antivirotikum - svým mechanismem účinku. I když se u viróz používá, to ano. Nicméně já jsem prodělala extrémně těžký COVID a myslím, že Isoprinosine mi byl spíše na škodu. Věřím, že může být užitečný u lehčích průběhů a spíše na začátku onemocnění.', 'A kde je zmínka o antivirotikách typu Isoprinosin a Ivermectin?']",106951511_2,"Kdyby lidstvo během španělské chřipky znalo kortikoidy, počet obětí španělské chřipky by byl nižší.","Pneumoložka: Proti covidu pomůže aspirin, u rizikových lidí bamlanivimab"
107040004,"na internetu je asi milion návodů jak cvičit doma nebo v okolí domu s vlastní vahou a jednoduchými dostupnými pomůckami. Ale stejně to tady vypadá, že obezita se u nás poprvé objevila až s uzavírkou okresů",[],106916125_1,"Na internetu je milion návodů, jak cvičit doma nebo v okolí domu.","Pneumoložka: Proti covidu pomůže aspirin, u rizikových lidí bamlanivimab"
107050349,"na internetu je asi milion návodů jak cvičit doma nebo v okolí domu s vlastní vahou a jednoduchými dostupnými pomůckami. Ale stejně to tady vypadá, že obezita se u nás poprvé objevila až s uzavírkou okresů",[],106916125_2,"Na internetu je milion návodů, jak cvičit s vlastní váhou a jednoduchými dostupnými pomůckami.","Pneumoložka: Proti covidu pomůže aspirin, u rizikových lidí bamlanivimab"
107037971,"Já už vyzkoušel hodně antivirů, ale jako nejlepší se mi jeví Kasperski internet security.Ten obsahuje i správu síťového provozu a umožňuje ručně zakázat programům síťovou komunikaci, což jsem u jiných antivirů neměl.Takže jakémukoliv programu můžete zakázat odesílat data (ne vždy je to přínosem) a taky jakémukoliv systémovému programu. Něco podobného nabízí i AVG ale hodně omezeně oproti Kasperskému.",[],107123174_1,Kaspersky Internet Security obsahuje správu síťového provozu.,Co vede uživatele k výměně antiviru od Microsoftu
107050406,"Já už vyzkoušel hodně antivirů, ale jako nejlepší se mi jeví Kasperski internet security.Ten obsahuje i správu síťového provozu a umožňuje ručně zakázat programům síťovou komunikaci, což jsem u jiných antivirů neměl.Takže jakémukoliv programu můžete zakázat odesílat data (ne vždy je to přínosem) a taky jakémukoliv systémovému programu. Něco podobného nabízí i AVG ale hodně omezeně oproti Kasperskému.",[],107123174_2,Kaspersky Internet Security umožňuje ručně zakázat programům síťovou komunikaci.,Co vede uživatele k výměně antiviru od Microsoftu
107038124,"Já už vyzkoušel hodně antivirů, ale jako nejlepší se mi jeví Kasperski internet security.Ten obsahuje i správu síťového provozu a umožňuje ručně zakázat programům síťovou komunikaci, což jsem u jiných antivirů neměl.Takže jakémukoliv programu můžete zakázat odesílat data (ne vždy je to přínosem) a taky jakémukoliv systémovému programu. Něco podobného nabízí i AVG ale hodně omezeně oproti Kasperskému.",[],107123174_2,U jiných antivirů než Kaspersky Internet Security není možné ručně zakázat programu odesílat data.,Co vede uživatele k výměně antiviru od Microsoftu
107035365,"Já už vyzkoušel hodně antivirů, ale jako nejlepší se mi jeví Kasperski internet security.Ten obsahuje i správu síťového provozu a umožňuje ručně zakázat programům síťovou komunikaci, což jsem u jiných antivirů neměl.Takže jakémukoliv programu můžete zakázat odesílat data (ne vždy je to přínosem) a taky jakémukoliv systémovému programu. Něco podobného nabízí i AVG ale hodně omezeně oproti Kasperskému.",[],107123174_2,Ne vždy je přínosem programu zakázat odesílat data.,Co vede uživatele k výměně antiviru od Microsoftu
107035130,"Já už vyzkoušel hodně antivirů, ale jako nejlepší se mi jeví Kasperski internet security.Ten obsahuje i správu síťového provozu a umožňuje ručně zakázat programům síťovou komunikaci, což jsem u jiných antivirů neměl.Takže jakémukoliv programu můžete zakázat odesílat data (ne vždy je to přínosem) a taky jakémukoliv systémovému programu. Něco podobného nabízí i AVG ale hodně omezeně oproti Kasperskému.",[],107123174_2,"AVG nabízí podobné možnosti správy síťového provozu, ale omezenější.",Co vede uživatele k výměně antiviru od Microsoftu
107035886,"Komiks super, jen tak dál! Je s podivem, že tady nikomu nevadí, že Přerov přišel o miliardovou investici a 3500 pracovních míst mimo jiné kvůli tomu, že není napojený na dálnici, protože její výstavbu blokují dva, možná tři lidé.Demokracie není jen o tom, abych mohl projevit svůj názor, ale také o tom, že respektuji a akceptuji názor většiny. A pokud jej neakceptuji, pak je na mě, abych dal dohromady větší většinu",[],106967769_1,"Přerov přišel z důvodu, že není napojen na dálnici, o miliardu investic.",Za dostavbu D1 budou pro ŘSD dál bojovat i autoři útočné komiksové kampaně
107035102,"Komiks super, jen tak dál! Je s podivem, že tady nikomu nevadí, že Přerov přišel o miliardovou investici a 3500 pracovních míst mimo jiné kvůli tomu, že není napojený na dálnici, protože její výstavbu blokují dva, možná tři lidé.Demokracie není jen o tom, abych mohl projevit svůj názor, ale také o tom, že respektuji a akceptuji názor většiny. A pokud jej neakceptuji, pak je na mě, abych dal dohromady větší většinu",[],106967769_2,"Přerov přišel z důvodu, že není napojen na dálnici, o 3500 pracovních míst.",Za dostavbu D1 budou pro ŘSD dál bojovat i autoři útočné komiksové kampaně
107035154,"Komiks super, jen tak dál! Je s podivem, že tady nikomu nevadí, že Přerov přišel o miliardovou investici a 3500 pracovních míst mimo jiné kvůli tomu, že není napojený na dálnici, protože její výstavbu blokují dva, možná tři lidé.Demokracie není jen o tom, abych mohl projevit svůj názor, ale také o tom, že respektuji a akceptuji názor většiny. A pokud jej neakceptuji, pak je na mě, abych dal dohromady větší většinu",[],106967769_2,"Demokracie je i o tom, že se respektuje názor většiny.",Za dostavbu D1 budou pro ŘSD dál bojovat i autoři útočné komiksové kampaně
107035306,"Komiks super, jen tak dál! Je s podivem, že tady nikomu nevadí, že Přerov přišel o miliardovou investici a 3500 pracovních míst mimo jiné kvůli tomu, že není napojený na dálnici, protože její výstavbu blokují dva, možná tři lidé.Demokracie není jen o tom, abych mohl projevit svůj názor, ale také o tom, že respektuji a akceptuji názor většiny. A pokud jej neakceptuji, pak je na mě, abych dal dohromady větší většinu",[],106967769_2,Výstavbu dálnice v Přerově blokují 2–3 lidé.,Za dostavbu D1 budou pro ŘSD dál bojovat i autoři útočné komiksové kampaně
107035372,"On náš prezident má také úplně jiné kompetence než ten americký.Že mají ministři vnitra různé role v různých státech, to samo o sobě není důvod neříkat jim stejně.","['Jeji pozici neni mozne prekladat jako minstryne vnitra. To ma v cesku jiny vyznam.Ale jinak te dame fandim, ten svincik co zustal po Trumpovi je potreba napravit.']",107076871_1,Český prezident má jiné kompetence než ten americký.,Indiánka Haalandová přichází do Washingtonu změnit víc než jen dress code
107035447,"On náš prezident má také úplně jiné kompetence než ten americký.Že mají ministři vnitra různé role v různých státech, to samo o sobě není důvod neříkat jim stejně.","['Jeji pozici neni mozne prekladat jako minstryne vnitra. To ma v cesku jiny vyznam.Ale jinak te dame fandim, ten svincik co zustal po Trumpovi je potreba napravit.']",107076871_2,Ministři vnitra mají v různých státech různé role.,Indiánka Haalandová přichází do Washingtonu změnit víc než jen dress code
107041202,"mýto je ve většině okolních zemích. Jen u nás je to pijavice. Kapsch firma se stoletou tradicí. Asi většina kritizujících jsou samaritání co pracují zadarmo. Stát vybírá na mýtném přes 10 mld ročně. To je hezký příjem do rozpočtu. Tyto peníze měly jít na výstavbu dálnic a modernizaci. Ale bohužel šly na koblihy. To samé EET. Babiš hlásal kolik mld. se vybere navíc. Za to postavíme školy, nemocnice... Neví někdo náhodou o takové stavbě...",[],106920137_1,Mýto je ve většině zemí okolo Česka.,"Miliardový byznys vyschl, technologický obr Kapsch se stahuje z Česka"
107035500,"mýto je ve většině okolních zemích. Jen u nás je to pijavice. Kapsch firma se stoletou tradicí. Asi většina kritizujících jsou samaritání co pracují zadarmo. Stát vybírá na mýtném přes 10 mld ročně. To je hezký příjem do rozpočtu. Tyto peníze měly jít na výstavbu dálnic a modernizaci. Ale bohužel šly na koblihy. To samé EET. Babiš hlásal kolik mld. se vybere navíc. Za to postavíme školy, nemocnice... Neví někdo náhodou o takové stavbě...",[],106920137_2,Kapsch je firma se stoletou tradicí.,"Miliardový byznys vyschl, technologický obr Kapsch se stahuje z Česka"
107035603,"mýto je ve většině okolních zemích. Jen u nás je to pijavice. Kapsch firma se stoletou tradicí. Asi většina kritizujících jsou samaritání co pracují zadarmo. Stát vybírá na mýtném přes 10 mld ročně. To je hezký příjem do rozpočtu. Tyto peníze měly jít na výstavbu dálnic a modernizaci. Ale bohužel šly na koblihy. To samé EET. Babiš hlásal kolik mld. se vybere navíc. Za to postavíme školy, nemocnice... Neví někdo náhodou o takové stavbě...",[],106920137_2,Český stát vybírá na mýtném přes 10 miliard ročně.,"Miliardový byznys vyschl, technologický obr Kapsch se stahuje z Česka"
107035988,"mýto je ve většině okolních zemích. Jen u nás je to pijavice. Kapsch firma se stoletou tradicí. Asi většina kritizujících jsou samaritání co pracují zadarmo. Stát vybírá na mýtném přes 10 mld ročně. To je hezký příjem do rozpočtu. Tyto peníze měly jít na výstavbu dálnic a modernizaci. Ale bohužel šly na koblihy. To samé EET. Babiš hlásal kolik mld. se vybere navíc. Za to postavíme školy, nemocnice... Neví někdo náhodou o takové stavbě...",[],106920137_2,Peníze z českého mýta šly místo modernizace a výstavby dálnic na koblihy.,"Miliardový byznys vyschl, technologický obr Kapsch se stahuje z Česka"
107036075,"mýto je ve většině okolních zemích. Jen u nás je to pijavice. Kapsch firma se stoletou tradicí. Asi většina kritizujících jsou samaritání co pracují zadarmo. Stát vybírá na mýtném přes 10 mld ročně. To je hezký příjem do rozpočtu. Tyto peníze měly jít na výstavbu dálnic a modernizaci. Ale bohužel šly na koblihy. To samé EET. Babiš hlásal kolik mld. se vybere navíc. Za to postavíme školy, nemocnice... Neví někdo náhodou o takové stavbě...",[],106920137_2,"Babiš hlásal, že za miliardy vybrané navíc se postaví školy a nemocnice.","Miliardový byznys vyschl, technologický obr Kapsch se stahuje z Česka"
107035062,"Tak třeba v Říčanech u Prahy se nová škola postavila a letos začne výstavba další. Z jakých peněz nevím, ale peněz města tam bude menší díl, město na budování staveb v úhrnu půl miliardy nemá.","['mýto je ve většině okolních zemích. Jen u nás je to pijavice. Kapsch firma se stoletou tradicí. Asi většina kritizujících jsou samaritání co pracují zadarmo. Stát vybírá na mýtném přes 10 mld ročně. To je hezký příjem do rozpočtu. Tyto peníze měly jít na výstavbu dálnic a modernizaci. Ale bohužel šly na koblihy. To samé EET. Babiš hlásal kolik mld. se vybere navíc. Za to postavíme školy, nemocnice... Neví někdo náhodou o takové stavbě...']",106920854_1,V Říčanech u Prahy se postavila nová škola.,"Miliardový byznys vyschl, technologický obr Kapsch se stahuje z Česka"
107035187,"Tak třeba v Říčanech u Prahy se nová škola postavila a letos začne výstavba další. Z jakých peněz nevím, ale peněz města tam bude menší díl, město na budování staveb v úhrnu půl miliardy nemá.","['mýto je ve většině okolních zemích. Jen u nás je to pijavice. Kapsch firma se stoletou tradicí. Asi většina kritizujících jsou samaritání co pracují zadarmo. Stát vybírá na mýtném přes 10 mld ročně. To je hezký příjem do rozpočtu. Tyto peníze měly jít na výstavbu dálnic a modernizaci. Ale bohužel šly na koblihy. To samé EET. Babiš hlásal kolik mld. se vybere navíc. Za to postavíme školy, nemocnice... Neví někdo náhodou o takové stavbě...']",106920854_2,Říčany u Prahy nemají půl miliardy korun na budování staveb.,"Miliardový byznys vyschl, technologický obr Kapsch se stahuje z Česka"
107035412,"Tak naštěstí se KDU-ČSL nedostalo do vlády, takže nemohlo dál za Kapsch lobovat a ten vývar mu prodloužit ...",[],106919425_1,KDU-ČSL se nedostala do vlády.,"Miliardový byznys vyschl, technologický obr Kapsch se stahuje z Česka"
107035479,"Tak naštěstí se KDU-ČSL nedostalo do vlády, takže nemohlo dál za Kapsch lobovat a ten vývar mu prodloužit ...",[],106919425_2,KDU-ČSL nemohla dál lobovat za Kapsch.,"Miliardový byznys vyschl, technologický obr Kapsch se stahuje z Česka"
107035501,"To není ani o ekologii, ale o ekonomice. Nic proti vlakům, ale kromě transportu záklandích komodit nemá už z hlediska dopravy železnice nárok. Většina nákladních terminálů se proměnila na bownfieldy nebo už rovnou zastavěla. Stavět nové jě velmi draho a upřímně není ani kde je stavět (chybí napojení na už tak trstní silniční infrastrukturu). A upřímně firma potřebuje logistické zabezpečení just-in-time a jestli se bude zboží ještě 2x překládat na/z vlaku vyjde to stejně dráž než kamion. Bohužel doba velkých továren, které měly vlastní vlečku na nejbližší nádraží je pryč a logistické megaareály u velkých měst nemají v drtivé míře možnost se na solidní kapacitní kooej vůbec připojit.","['Takže lidí po neflexibilní železnici chcete tahat ale produkty ne. Zajímavé', 'železnice ovšem není zdaleka tak flexibilní. Nakonec se to stejně musí od železnice dopravit po silnici...', 'Takže dálnice jsou stavěny především pro kamiony? A k čemu jsou železnice?', 'Jenže to zboží převážíme i kvůli vám. Jsou to především potraviny. Takže pokud je nějaké auto na dálnici zbytečné, je to to vaše - jeďte vlakem či autobusem a cesta se tak zrychlí i nám v náklaďácích. Náklad ale autobusy neodvezete...', 'Hlavne ta kamionova doprava je uz neunosna,zbozi se prevazi tam a zpatky.Kdyz jedete po dálnici tak jeden pruh je jen snura kamionu a.druhy jen osobaky.']",106921312_1,Kromě transportu základních komodit už nemá železnice z hlediska dopravy nárok.,"Miliardový byznys vyschl, technologický obr Kapsch se stahuje z Česka"
107035627,"To není ani o ekologii, ale o ekonomice. Nic proti vlakům, ale kromě transportu záklandích komodit nemá už z hlediska dopravy železnice nárok. Většina nákladních terminálů se proměnila na bownfieldy nebo už rovnou zastavěla. Stavět nové jě velmi draho a upřímně není ani kde je stavět (chybí napojení na už tak trstní silniční infrastrukturu). A upřímně firma potřebuje logistické zabezpečení just-in-time a jestli se bude zboží ještě 2x překládat na/z vlaku vyjde to stejně dráž než kamion. Bohužel doba velkých továren, které měly vlastní vlečku na nejbližší nádraží je pryč a logistické megaareály u velkých měst nemají v drtivé míře možnost se na solidní kapacitní kooej vůbec připojit.","['Takže lidí po neflexibilní železnici chcete tahat ale produkty ne. Zajímavé', 'železnice ovšem není zdaleka tak flexibilní. Nakonec se to stejně musí od železnice dopravit po silnici...', 'Takže dálnice jsou stavěny především pro kamiony? A k čemu jsou železnice?', 'Jenže to zboží převážíme i kvůli vám. Jsou to především potraviny. Takže pokud je nějaké auto na dálnici zbytečné, je to to vaše - jeďte vlakem či autobusem a cesta se tak zrychlí i nám v náklaďácích. Náklad ale autobusy neodvezete...', 'Hlavne ta kamionova doprava je uz neunosna,zbozi se prevazi tam a zpatky.Kdyz jedete po dálnici tak jeden pruh je jen snura kamionu a.druhy jen osobaky.']",106921312_2,Většina nákladních terminálů se proměnila v brownfieldy nebo se zastavěla.,"Miliardový byznys vyschl, technologický obr Kapsch se stahuje z Česka"
107035941,"To není ani o ekologii, ale o ekonomice. Nic proti vlakům, ale kromě transportu záklandích komodit nemá už z hlediska dopravy železnice nárok. Většina nákladních terminálů se proměnila na bownfieldy nebo už rovnou zastavěla. Stavět nové jě velmi draho a upřímně není ani kde je stavět (chybí napojení na už tak trstní silniční infrastrukturu). A upřímně firma potřebuje logistické zabezpečení just-in-time a jestli se bude zboží ještě 2x překládat na/z vlaku vyjde to stejně dráž než kamion. Bohužel doba velkých továren, které měly vlastní vlečku na nejbližší nádraží je pryč a logistické megaareály u velkých měst nemají v drtivé míře možnost se na solidní kapacitní kooej vůbec připojit.","['Takže lidí po neflexibilní železnici chcete tahat ale produkty ne. Zajímavé', 'železnice ovšem není zdaleka tak flexibilní. Nakonec se to stejně musí od železnice dopravit po silnici...', 'Takže dálnice jsou stavěny především pro kamiony? A k čemu jsou železnice?', 'Jenže to zboží převážíme i kvůli vám. Jsou to především potraviny. Takže pokud je nějaké auto na dálnici zbytečné, je to to vaše - jeďte vlakem či autobusem a cesta se tak zrychlí i nám v náklaďácích. Náklad ale autobusy neodvezete...', 'Hlavne ta kamionova doprava je uz neunosna,zbozi se prevazi tam a zpatky.Kdyz jedete po dálnici tak jeden pruh je jen snura kamionu a.druhy jen osobaky.']",106921312_2,Je velmi drahé stavět nové nákladní terminály.,"Miliardový byznys vyschl, technologický obr Kapsch se stahuje z Česka"
107035485,"To není ani o ekologii, ale o ekonomice. Nic proti vlakům, ale kromě transportu záklandích komodit nemá už z hlediska dopravy železnice nárok. Většina nákladních terminálů se proměnila na bownfieldy nebo už rovnou zastavěla. Stavět nové jě velmi draho a upřímně není ani kde je stavět (chybí napojení na už tak trstní silniční infrastrukturu). A upřímně firma potřebuje logistické zabezpečení just-in-time a jestli se bude zboží ještě 2x překládat na/z vlaku vyjde to stejně dráž než kamion. Bohužel doba velkých továren, které měly vlastní vlečku na nejbližší nádraží je pryč a logistické megaareály u velkých měst nemají v drtivé míře možnost se na solidní kapacitní kooej vůbec připojit.","['Takže lidí po neflexibilní železnici chcete tahat ale produkty ne. Zajímavé', 'železnice ovšem není zdaleka tak flexibilní. Nakonec se to stejně musí od železnice dopravit po silnici...', 'Takže dálnice jsou stavěny především pro kamiony? A k čemu jsou železnice?', 'Jenže to zboží převážíme i kvůli vám. Jsou to především potraviny. Takže pokud je nějaké auto na dálnici zbytečné, je to to vaše - jeďte vlakem či autobusem a cesta se tak zrychlí i nám v náklaďácích. Náklad ale autobusy neodvezete...', 'Hlavne ta kamionova doprava je uz neunosna,zbozi se prevazi tam a zpatky.Kdyz jedete po dálnici tak jeden pruh je jen snura kamionu a.druhy jen osobaky.']",106921312_2,Není kde stavět nové vlakové terminály.,"Miliardový byznys vyschl, technologický obr Kapsch se stahuje z Česka"
107036271,"To není ani o ekologii, ale o ekonomice. Nic proti vlakům, ale kromě transportu záklandích komodit nemá už z hlediska dopravy železnice nárok. Většina nákladních terminálů se proměnila na bownfieldy nebo už rovnou zastavěla. Stavět nové jě velmi draho a upřímně není ani kde je stavět (chybí napojení na už tak trstní silniční infrastrukturu). A upřímně firma potřebuje logistické zabezpečení just-in-time a jestli se bude zboží ještě 2x překládat na/z vlaku vyjde to stejně dráž než kamion. Bohužel doba velkých továren, které měly vlastní vlečku na nejbližší nádraží je pryč a logistické megaareály u velkých měst nemají v drtivé míře možnost se na solidní kapacitní kooej vůbec připojit.","['Takže lidí po neflexibilní železnici chcete tahat ale produkty ne. Zajímavé', 'železnice ovšem není zdaleka tak flexibilní. Nakonec se to stejně musí od železnice dopravit po silnici...', 'Takže dálnice jsou stavěny především pro kamiony? A k čemu jsou železnice?', 'Jenže to zboží převážíme i kvůli vám. Jsou to především potraviny. Takže pokud je nějaké auto na dálnici zbytečné, je to to vaše - jeďte vlakem či autobusem a cesta se tak zrychlí i nám v náklaďácích. Náklad ale autobusy neodvezete...', 'Hlavne ta kamionova doprava je uz neunosna,zbozi se prevazi tam a zpatky.Kdyz jedete po dálnici tak jeden pruh je jen snura kamionu a.druhy jen osobaky.']",106921312_2,Firmy potřebují logistické zabezpečení just-in-time.,"Miliardový byznys vyschl, technologický obr Kapsch se stahuje z Česka"
